model,language,category,emotion,condition,mean_cosine_similarity_top_10,mean_projection_top_10,category_retention_at_10,unique_candidates
gemini,en,place,anger,identity,0.6081911742687225,0.03716318565420803,1.0,10
gemini,en,place,anger,random,0.43618265390396116,0.039971404103562216,1.0,10
gemini,en,place,anger,shuffled_emotion,0.47096468806266784,0.062039023265242535,1.0,10
gemini,en,place,disgust,emotion,0.4633727341890335,0.11400433741509912,1.0,10
gemini,en,place,disgust,identity,0.6081911742687225,0.051054458785802094,1.0,10
gemini,en,place,disgust,random,0.44259175658226013,0.054228965472429946,1.0,10
gemini,en,place,disgust,shuffled_emotion,0.4406462341547012,0.060386633966118076,1.0,10
gemini,en,place,joy,emotion,0.4406462341547012,0.0390469365753233,1.0,10
gemini,en,place,joy,identity,0.6081911742687225,0.01593182715587315,1.0,10
gemini,en,place,joy,random,0.42053860127925874,0.013632666086778,1.0,10
gemini,en,place,joy,shuffled_emotion,0.4553681701421738,0.01947155725210902,1.0,10
gemini,en,place,sadness,emotion,0.47096468806266784,0.07701889462769027,1.0,10
gemini,en,place,sadness,identity,0.6081911742687225,0.02390805531758811,1.0,10
gemini,en,place,sadness,random,0.4274368047714233,0.025419810158200516,1.0,10
gemini,en,place,sadness,shuffled_emotion,0.4633727341890335,0.06896220035850997,1.0,10
gemini,en,situation,anger,emotion,0.4750231832265854,0.04565813746303319,1.0,10
gemini,en,situation,anger,identity,0.6177749752998352,0.025246974406763927,1.0,10
gemini,en,situation,anger,random,0.4421718746423721,0.02410362255759538,1.0,10
gemini,en,situation,anger,shuffled_emotion,0.4944053113460541,0.04333934653550385,1.0,10
gemini,en,situation,disgust,emotion,0.46236440539360046,0.028654792066663482,1.0,10
gemini,en,situation,disgust,identity,0.6177749752998352,0.009483830211684101,1.0,10
gemini,en,situation,disgust,random,0.4347859352827072,-0.006188081623986349,1.0,10
gemini,en,situation,disgust,shuffled_emotion,0.4850042313337326,0.01349755777046085,1.0,10
gemini,en,situation,joy,emotion,0.4850042313337326,0.12228792384266847,1.0,10
gemini,en,situation,joy,identity,0.6177749752998352,0.029503730265423612,1.0,10
gemini,en,situation,joy,random,0.4394690692424774,0.03759440365247424,1.0,10
gemini,en,situation,joy,shuffled_emotion,0.4750231832265854,0.03731274115853006,1.0,10
gemini,en,situation,sadness,emotion,0.4944053113460541,0.05540975760668513,1.0,10
gemini,en,situation,sadness,identity,0.6177749752998352,0.02897674492560328,1.0,10
gemini,en,situation,sadness,random,0.4406783938407898,0.012444701744243532,1.0,10
gemini,en,situation,sadness,shuffled_emotion,0.46236440539360046,0.04618083126842973,1.0,10
gemini,pl,food,anger,emotion,0.5742872416973114,0.03019198374822733,1.0,10
gemini,pl,food,anger,identity,0.730197525024414,0.013182497490197408,1.0,10
gemini,pl,food,anger,random,0.5042147397994995,0.01838668873533604,1.0,10
gemini,pl,food,anger,shuffled_emotion,0.5890179812908173,0.026144403498619774,1.0,10
gemini,pl,food,disgust,emotion,0.5820647776126862,0.04578768862411377,1.0,10
gemini,pl,food,disgust,identity,0.730197525024414,0.006389841716736561,1.0,10
gemini,pl,food,disgust,random,0.5090430706739426,0.019756815489381553,1.0,10
gemini,pl,food,disgust,shuffled_emotion,0.5797058939933777,0.008840843196958322,1.0,10
gemini,pl,food,joy,emotion,0.5797058939933777,0.008651684597134593,1.0,10
gemini,pl,food,joy,identity,0.730197525024414,-0.0017426960170268875,1.0,10
gemini,pl,food,joy,random,0.5068580120801925,0.0005763874389231324,1.0,10
gemini,pl,food,joy,shuffled_emotion,0.5742872416973114,-0.005191169772297117,1.0,10
gemini,pl,food,sadness,emotion,0.5890179812908173,0.03111459780484433,1.0,10
gemini,pl,food,sadness,identity,0.730197525024414,0.013734850473701932,1.0,10
gemini,pl,food,sadness,random,0.523589912056923,0.01750655174255367,1.0,10
gemini,pl,food,sadness,shuffled_emotion,0.5820647776126862,0.03132745637558395,1.0,10
gemini,pl,object,anger,emotion,0.5490464091300964,0.06292523853480811,1.0,10
gemini,pl,object,anger,identity,0.6909459948539733,0.04160209987312552,1.0,10
gemini,pl,object,anger,random,0.490565225481987,0.05118495766073461,1.0,10
gemini,pl,object,anger,shuffled_emotion,0.5660129308700561,0.06596265025436875,1.0,10
gemini,pl,object,disgust,emotion,0.547176080942154,0.07594706285744902,1.0,10
gemini,pl,object,disgust,identity,0.6909459948539733,0.029487264039926197,1.0,10
gemini,pl,object,disgust,random,0.49022077023983,0.0391264314530417,1.0,10
gemini,pl,object,disgust,shuffled_emotion,0.566795814037323,0.05080080833286042,1.0,10
gemini,pl,object,joy,emotion,0.566795814037323,0.08858988471329206,1.0,10
gemini,pl,object,joy,identity,0.6909459948539733,0.06329092960804696,1.0,10
gemini,pl,object,joy,random,0.48415820896625517,0.07614824604243034,1.0,10
gemini,pl,object,joy,shuffled_emotion,0.5490464091300964,0.08409381918609135,1.0,10
gemini,pl,object,sadness,emotion,0.5660129308700561,0.0881277915090322,1.0,10
gemini,pl,object,sadness,identity,0.6909459948539733,0.04737179903313513,1.0,10
gemini,pl,object,sadness,random,0.4866498112678528,0.04737179903313513,1.0,10
gemini,pl,object,sadness,shuffled_emotion,0.547176080942154,0.0738010130822658,1.0,10
gemini,pl,person,anger,emotion,0.5432754278182983,0.09879126418381926,1.0,10
gemini,pl,person,anger,identity,0.6703517854213714,0.01283185402862724,1.0,10
gemini,pl,person,anger,random,0.4692653208971024,0.01050317953340706,1.0,10
gemini,pl,person,anger,shuffled_emotion,0.5492784142494201,0.06427397616207595,1.0,10
gemini,pl,person,disgust,emotion,0.5419572234153748,0.0984083176590502,1.0,10
gemini,pl,person,disgust,identity,0.6703517854213714,-0.01078208507969974,1.0,10
gemini,pl,person,disgust,random,0.46260534822940824,-0.01339076906442641,1.0,10
gemini,pl,person,disgust,shuffled_emotion,0.5479704976081848,0.01713864048942921,1.0,10
gemini,pl,person,joy,emotion,0.5479704976081848,0.06346812280826267,1.0,10
gemini,pl,person,joy,identity,0.6703517854213714,0.006017017224803551,1.0,10
gemini,pl,person,joy,random,0.48546813130378724,5.2905315533280374e-05,1.0,10
gemini,pl,person,joy,shuffled_emotion,0.5432754278182983,0.04848199984990058,1.0,10
gemini,pl,person,sadness,emotion,0.5492784142494201,0.09031148795038457,1.0,10
gemini,pl,person,sadness,identity,0.6703517854213714,0.006253619119524939,1.0,10
gemini,pl,person,sadness,random,0.4750045627355576,0.00849648229777811,1.0,10
gemini,pl,person,sadness,shuffled_emotion,0.5419572234153748,0.04849111679941413,1.0,10
gemini,pl,place,anger,emotion,0.5422368168830871,0.0546955911442637,1.0,10
gemini,pl,place,anger,identity,0.694973349571228,0.028936049528419928,1.0,10
gemini,pl,place,anger,random,0.4957414597272873,0.02967593204230065,1.0,10
gemini,pl,place,anger,shuffled_emotion,0.5601415276527405,0.03481626268476244,1.0,10
gemini,pl,place,disgust,emotion,0.5430990993976593,0.06830883175134654,1.0,10
gemini,pl,place,disgust,identity,0.694973349571228,0.023399644391611192,1.0,10
gemini,pl,place,disgust,random,0.49937180876731874,0.01851491061970588,1.0,10
gemini,pl,place,disgust,shuffled_emotion,0.5518460929393768,0.018794532073661642,1.0,10
gemini,pl,place,joy,emotion,0.5518460929393768,0.02825129898264999,1.0,10
gemini,pl,place,joy,identity,0.694973349571228,0.01752931410446758,1.0,10
gemini,pl,place,joy,random,0.48732352554798125,0.016753062745556192,1.0,10
gemini,pl,place,joy,shuffled_emotion,0.5422368168830871,0.02092980276793237,1.0,10
gemini,pl,place,sadness,emotion,0.5601415276527405,0.05493682269006963,1.0,10
gemini,pl,place,sadness,identity,0.694973349571228,0.03455527592450375,1.0,10
gemini,pl,place,sadness,random,0.503655132651329,0.02711176592856641,1.0,10
gemini,pl,place,sadness,shuffled_emotion,0.5430990993976593,0.056771937198936875,1.0,10
gemini,pl,situation,anger,emotion,0.5535131752490997,0.04208458364009854,1.0,10
gemini,pl,situation,anger,identity,0.6887045741081238,0.03279583826661108,1.0,10
gemini,pl,situation,anger,random,0.47591184079647064,0.03346480466425416,1.0,10
gemini,pl,situation,anger,shuffled_emotion,0.5755003273487092,0.04253119770437477,1.0,10
gemini,pl,situation,disgust,emotion,0.5568454265594482,0.08300733938813205,1.0,10
gemini,pl,situation,disgust,identity,0.6887045741081238,0.06001623123884196,1.0,10
gemini,pl,situation,disgust,random,0.49049234986305235,0.06001623123884196,1.0,10
gemini,pl,situation,disgust,shuffled_emotion,0.5726163864135743,0.04014699533581728,1.0,10
gemini,pl,situation,joy,emotion,0.5726163864135743,0.07933265939354893,1.0,10
gemini,pl,situation,joy,identity,0.6887045741081238,0.03788416573079298,1.0,10
gemini,pl,situation,joy,random,0.48648254573345184,0.03788416573079298,1.0,10
gemini,pl,situation,joy,shuffled_emotion,0.5535131752490997,0.04398833477171133,1.0,10
gemini,pl,situation,sadness,emotion,0.5755003273487092,0.0687328089959919,1.0,10
gemini,pl,situation,sadness,identity,0.6887045741081238,0.04466709895059463,1.0,10
gemini,pl,situation,sadness,random,0.4826648533344269,0.04466709895059463,1.0,10
gemini,pl,situation,sadness,shuffled_emotion,0.5568454265594482,0.04726873682811852,1.0,10
gemini,zh,food,anger,emotion,0.544760936498642,0.042120125237852316,1.0,10
gemini,zh,food,anger,identity,0.7082806348800659,0.0147468569688499,1.0,10
gemini,zh,food,anger,random,0.5013473868370056,0.02065440407022833,1.0,10
gemini,zh,food,anger,shuffled_emotion,0.5737954437732696,0.04535475904121992,1.0,10
gemini,zh,food,disgust,emotion,0.5769440174102783,0.09452513409778474,1.0,10
gemini,zh,food,disgust,identity,0.7082806348800659,0.030176846683025383,1.0,10
gemini,zh,food,disgust,random,0.4974862694740295,0.01816645357757808,1.0,10
gemini,zh,food,disgust,shuffled_emotion,0.547460812330246,0.016788943856954598,1.0,10
gemini,zh,food,joy,emotion,0.547460812330246,0.008532681269571171,1.0,10
gemini,zh,food,joy,identity,0.7082806348800659,-0.008582938881590962,1.0,10
gemini,zh,food,joy,random,0.4948347002267838,-0.010555451037362211,1.0,10
gemini,zh,food,joy,shuffled_emotion,0.544760936498642,-0.01173252309672532,1.0,10
gemini,zh,food,sadness,emotion,0.5737954437732696,0.09550553169101472,1.0,10
gemini,zh,food,sadness,identity,0.7082806348800659,0.06681520175188775,1.0,10
gemini,zh,food,sadness,random,0.4994006961584091,0.05992339011281724,1.0,10
gemini,zh,food,sadness,shuffled_emotion,0.5769440174102783,0.10273395236581559,1.0,10
gemini,zh,object,anger,emotion,0.49624321460723875,0.046777416393160784,1.0,10
gemini,zh,object,anger,identity,0.6528147518634796,0.01967344186268745,1.0,10
gemini,zh,object,anger,random,0.4533286660909653,0.01987098208628593,1.0,10
gemini,zh,object,anger,shuffled_emotion,0.5128618896007537,0.04167347066104408,1.0,10
gemini,zh,object,disgust,emotion,0.5060443103313446,0.054491312429308825,1.0,10
gemini,zh,object,disgust,identity,0.6528147518634796,0.013456889800727321,1.0,10
gemini,zh,object,disgust,random,0.4613545656204224,0.01169878812506791,1.0,10
gemini,zh,object,disgust,shuffled_emotion,0.5112803518772125,0.030703115276992272,1.0,10
gemini,zh,object,joy,emotion,0.5112803518772125,0.055112362839281524,1.0,10
gemini,zh,object,joy,identity,0.6528147518634796,0.02844339087605472,1.0,10
gemini,zh,object,joy,random,0.45147804319858553,0.03102279379963873,1.0,10
gemini,zh,object,joy,shuffled_emotion,0.49624321460723875,0.037506087403744406,1.0,10
gemini,zh,object,sadness,emotion,0.5128618896007537,0.08053456917405125,1.0,10
gemini,zh,object,sadness,identity,0.6528147518634796,0.03000647276639936,1.0,10
gemini,zh,object,sadness,random,0.4673929214477539,0.03068658038973806,1.0,10
gemini,zh,object,sadness,shuffled_emotion,0.5060443103313446,0.06264425106346602,1.0,10
gemini,zh,person,anger,emotion,0.5317144274711609,0.11478055301122363,1.0,10
gemini,zh,person,anger,identity,0.6671766877174378,0.00256206030026076,1.0,10
gemini,zh,person,anger,random,0.46589456498622894,0.00222600190900264,1.0,10
gemini,zh,person,anger,shuffled_emotion,0.5354204654693604,0.04670111457817254,1.0,10
gemini,zh,person,disgust,emotion,0.5393989145755768,0.11719378102570768,1.0,10
gemini,zh,person,disgust,identity,0.6671766877174378,0.00904972814023492,1.0,10
gemini,zh,person,disgust,random,0.47593877017498015,0.01503618657588956,1.0,10
gemini,zh,person,disgust,shuffled_emotion,0.5276744782924652,0.02573502538725731,1.0,10
gemini,zh,person,joy,emotion,0.5276744782924652,0.08064957261085506,1.0,10
gemini,zh,person,joy,identity,0.6671766877174378,0.0208272670395672,1.0,10
gemini,zh,person,joy,random,0.48199874460697173,0.04778199549764392,1.0,10
gemini,zh,person,joy,shuffled_emotion,0.5317144274711609,0.040720958262681926,1.0,10
gemini,zh,person,sadness,emotion,0.5354204654693604,0.10055886521004138,1.0,10
gemini,zh,person,sadness,identity,0.6671766877174378,0.014981420757248962,1.0,10
gemini,zh,person,sadness,random,0.46334235966205595,0.014981420757248962,1.0,10
gemini,zh,person,sadness,shuffled_emotion,0.5393989145755768,0.06013155370019372,1.0,10
gemini,zh,place,anger,emotion,0.4841063886880875,0.07715520570054647,1.0,10
gemini,zh,place,anger,identity,0.6322934567928314,0.022809605067595808,1.0,10
gemini,zh,place,anger,random,0.44566517770290376,0.02144262003712353,1.0,10
gemini,zh,place,anger,shuffled_emotion,0.4928393453359604,0.06692514987662432,1.0,10
gemini,zh,place,disgust,emotion,0.4923911154270172,0.07390010631643232,1.0,10
gemini,zh,place,disgust,identity,0.6322934567928314,0.01166248363442716,1.0,10
gemini,zh,place,disgust,random,0.4480640202760696,0.02061502062715588,1.0,10
gemini,zh,place,disgust,shuffled_emotion,0.4860200583934784,0.032134971115738084,1.0,10
gemini,zh,place,joy,emotion,0.4860200583934784,0.045597440190613236,1.0,10
gemini,zh,place,joy,identity,0.6322934567928314,0.00178534798324109,1.0,10
gemini,zh,place,joy,random,0.4514364004135132,0.00658001136034727,1.0,10
gemini,zh,place,joy,shuffled_emotion,0.4841063886880875,0.00791548583656548,1.0,10
gemini,zh,place,sadness,emotion,0.4928393453359604,0.06794259808957573,1.0,10
gemini,zh,place,sadness,identity,0.6322934567928314,0.01289513753727078,1.0,10
gemini,zh,place,sadness,random,0.4472953826189041,0.029457115475088346,1.0,10
gemini,zh,place,sadness,shuffled_emotion,0.4923911154270172,0.05980309257283804,1.0,10
gemini,zh,situation,anger,emotion,0.5206383883953094,0.07725585512816903,1.0,10
gemini,zh,situation,anger,identity,0.6521502673625946,0.06552191618829963,1.0,10
gemini,zh,situation,anger,random,0.47271767556667327,0.05284676086157558,1.0,10
gemini,zh,situation,anger,shuffled_emotion,0.5369756519794464,0.06741013266146179,1.0,10
gemini,zh,situation,disgust,emotion,0.5258402645587921,0.08263097647577519,1.0,10
gemini,zh,situation,disgust,identity,0.6521502673625946,0.05773943299427622,1.0,10
gemini,zh,situation,disgust,random,0.4553668946027756,0.061507117934524944,1.0,10
gemini,zh,situation,disgust,shuffled_emotion,0.5427983999252319,0.04996176832355555,1.0,10
gemini,zh,situation,joy,emotion,0.5427983999252319,0.12940695621073242,1.0,10
gemini,zh,situation,joy,identity,0.6521502673625946,0.0264641403686255,1.0,10
gemini,zh,situation,joy,random,0.45605055093765257,0.0452151502948254,1.0,10
gemini,zh,situation,joy,shuffled_emotion,0.5206383883953094,0.03782933889888225,1.0,10
gemini,zh,situation,sadness,emotion,0.5369756519794464,0.08495774064213032,1.0,10
gemini,zh,situation,sadness,identity,0.6521502673625946,0.04459018707275387,1.0,10
gemini,zh,situation,sadness,random,0.45435892045497894,0.04768278934061524,1.0,10
gemini,zh,situation,sadness,shuffled_emotion,0.5258402645587921,0.06833954136818642,1.0,10
mmlw_roberta_large,en,food,anger,emotion,0.8688752055168152,0.042560823634266796,1.0,10
mmlw_roberta_large,en,food,anger,identity,0.9481348335742951,0.030974453501403286,1.0,10
mmlw_roberta_large,en,food,anger,random,0.6790645897388459,0.0391411859542131,1.0,10
mmlw_roberta_large,en,food,anger,shuffled_emotion,0.8803651630878448,0.03279913011938329,1.0,10
mmlw_roberta_large,en,food,disgust,emotion,0.8593455016613006,0.05259943753480907,1.0,10
mmlw_roberta_large,en,food,disgust,identity,0.9481348335742951,0.030574837885796992,1.0,10
mmlw_roberta_large,en,food,disgust,random,0.6861519157886505,0.0277064140886068,1.0,10
mmlw_roberta_large,en,food,disgust,shuffled_emotion,0.8567422807216645,0.03106185141950843,1.0,10
mmlw_roberta_large,en,food,joy,emotion,0.8567422807216645,0.0229349913075566,1.0,10
mmlw_roberta_large,en,food,joy,identity,0.9481348335742951,0.01480026247445492,1.0,10
mmlw_roberta_large,en,food,joy,random,0.6663573086261749,0.0171441931510344,1.0,10
mmlw_roberta_large,en,food,joy,shuffled_emotion,0.8688752055168152,0.02283180244266985,1.0,10
mmlw_roberta_large,en,food,sadness,emotion,0.8803651630878448,0.03171249525621531,1.0,10
mmlw_roberta_large,en,food,sadness,identity,0.9481348335742951,0.027947981562465408,1.0,10
mmlw_roberta_large,en,food,sadness,random,0.6926326990127564,0.028615526203066084,1.0,10
mmlw_roberta_large,en,food,sadness,shuffled_emotion,0.8593455016613006,0.04051334029063579,1.0,10
mmlw_roberta_large,en,object,anger,emotion,0.8314755380153656,0.01730802282690998,1.0,10
mmlw_roberta_large,en,object,anger,identity,0.9204078376293182,0.00372588615864512,1.0,10
mmlw_roberta_large,en,object,anger,random,0.6550275087356567,0.0029466891661286,1.0,10
mmlw_roberta_large,en,object,anger,shuffled_emotion,0.8488037586212158,0.01266318862326439,1.0,10
mmlw_roberta_large,en,object,disgust,emotion,0.8193506181240082,0.021956499991938428,1.0,10
mmlw_roberta_large,en,object,disgust,identity,0.9204078376293182,-0.0008682237938046598,1.0,10
mmlw_roberta_large,en,object,disgust,random,0.6413137495517731,0.0074139021802693186,1.0,10
mmlw_roberta_large,en,object,disgust,shuffled_emotion,0.8315472304821014,0.01290632565505798,1.0,10
mmlw_roberta_large,en,object,joy,emotion,0.8315472304821014,0.03438158342614766,1.0,10
mmlw_roberta_large,en,object,joy,identity,0.9204078376293182,0.01629259632900355,1.0,10
mmlw_roberta_large,en,object,joy,random,0.6548440456390381,0.01629259632900355,1.0,10
mmlw_roberta_large,en,object,joy,shuffled_emotion,0.8314755380153656,0.030267900601029362,1.0,10
mmlw_roberta_large,en,object,sadness,emotion,0.8488037586212158,0.023228053515776958,1.0,10
mmlw_roberta_large,en,object,sadness,identity,0.9204078376293182,0.00971642187796532,1.0,10
mmlw_roberta_large,en,object,sadness,random,0.6798352301120758,0.01457158536650239,1.0,10
mmlw_roberta_large,en,object,sadness,shuffled_emotion,0.8193506181240082,0.031159286061301788,1.0,10
mmlw_roberta_large,en,person,anger,emotion,0.8550826668739319,0.06178171308711167,1.0,10
mmlw_roberta_large,en,person,anger,identity,0.9327000617980957,-0.0032833013683557497,1.0,10
mmlw_roberta_large,en,person,anger,random,0.661878091096878,0.01193820347543805,1.0,10
mmlw_roberta_large,en,person,anger,shuffled_emotion,0.8683426022529602,0.0400330946780741,1.0,10
mmlw_roberta_large,en,person,disgust,emotion,0.8439886748790741,0.059834251832216946,1.0,10
mmlw_roberta_large,en,person,disgust,identity,0.9327000617980957,-0.00237734778784216,1.0,10
mmlw_roberta_large,en,person,disgust,random,0.6771135807037354,0.01526377713307736,1.0,10
mmlw_roberta_large,en,person,disgust,shuffled_emotion,0.8465361058712005,0.046647941041737764,1.0,10
mmlw_roberta_large,en,person,joy,emotion,0.8465361058712005,0.05754571533761914,1.0,10
mmlw_roberta_large,en,person,joy,identity,0.9327000617980957,0.00552963248919695,1.0,10
mmlw_roberta_large,en,person,joy,random,0.6621508419513702,0.00958560756407675,1.0,10
mmlw_roberta_large,en,person,joy,shuffled_emotion,0.8550826668739319,0.039661347214132496,1.0,10
mmlw_roberta_large,en,person,sadness,emotion,0.8683426022529602,0.051072849659249166,1.0,10
mmlw_roberta_large,en,person,sadness,identity,0.9327000617980957,0.007176987593993519,1.0,10
mmlw_roberta_large,en,person,sadness,random,0.6549002528190613,0.00478982510976491,1.0,10
mmlw_roberta_large,en,person,sadness,shuffled_emotion,0.8439886748790741,0.060854139458388044,1.0,10
mmlw_roberta_large,en,place,anger,emotion,0.8237904906272888,0.00445276671089233,1.0,10
mmlw_roberta_large,en,place,anger,identity,0.9146026074886322,-0.00583374998532233,1.0,10
mmlw_roberta_large,en,place,anger,random,0.655051326751709,-0.0062618347816169205,1.0,10
mmlw_roberta_large,en,place,anger,shuffled_emotion,0.8410442352294922,0.00445276671089233,1.0,10
mmlw_roberta_large,en,place,disgust,emotion,0.8132514417171478,0.00968737270450221,1.0,10
mmlw_roberta_large,en,place,disgust,identity,0.9146026074886322,-0.004451066919136761,1.0,10
mmlw_roberta_large,en,place,disgust,random,0.6582922279834748,0.0033292895997874697,1.0,10
mmlw_roberta_large,en,place,disgust,shuffled_emotion,0.8258670032024383,0.00707556804409252,1.0,10
mmlw_roberta_large,en,place,joy,emotion,0.8258670032024383,0.03060965246986596,1.0,10
mmlw_roberta_large,en,place,joy,identity,0.9146026074886322,0.0013684898847714302,1.0,10
mmlw_roberta_large,en,place,joy,random,0.6478586077690125,0.012170543964020909,1.0,10
mmlw_roberta_large,en,place,joy,shuffled_emotion,0.8237904906272888,0.020352170499973,1.0,10
mmlw_roberta_large,en,place,sadness,emotion,0.8410442352294922,0.01153346712235361,1.0,10
mmlw_roberta_large,en,place,sadness,identity,0.9146026074886322,-0.0048131139716133305,1.0,10
mmlw_roberta_large,en,place,sadness,random,0.6491136133670807,-0.0005623217439278801,1.0,10
mmlw_roberta_large,en,place,sadness,shuffled_emotion,0.8132514417171478,0.01273281543981283,1.0,10
mmlw_roberta_large,en,situation,anger,emotion,0.8463632583618164,0.052803413849323966,1.0,10
mmlw_roberta_large,en,situation,anger,identity,0.9149204432964325,0.046737983170896745,1.0,10
mmlw_roberta_large,en,situation,anger,random,0.6432639122009277,0.03677493389695881,1.0,10
mmlw_roberta_large,en,situation,anger,shuffled_emotion,0.8577786147594452,0.04731403486803172,1.0,10
mmlw_roberta_large,en,situation,disgust,emotion,0.8389062404632568,0.06087379101663824,1.0,10
mmlw_roberta_large,en,situation,disgust,identity,0.9149204432964325,0.05541782062500713,1.0,10
mmlw_roberta_large,en,situation,disgust,random,0.6486968696117401,0.052913793735206105,1.0,10
mmlw_roberta_large,en,situation,disgust,shuffled_emotion,0.837321263551712,0.06418060716241594,1.0,10
mmlw_roberta_large,en,situation,joy,emotion,0.837321263551712,0.06236032675951716,1.0,10
mmlw_roberta_large,en,situation,joy,identity,0.9149204432964325,0.04454902969300743,1.0,10
mmlw_roberta_large,en,situation,joy,random,0.6524753391742706,0.041857360675930946,1.0,10
mmlw_roberta_large,en,situation,joy,shuffled_emotion,0.8463632583618164,0.04382603615522382,1.0,10
mmlw_roberta_large,en,situation,sadness,emotion,0.8577786147594452,0.05296143358573313,1.0,10
mmlw_roberta_large,en,situation,sadness,identity,0.9149204432964325,0.04925774475559588,1.0,10
mmlw_roberta_large,en,situation,sadness,random,0.6302754819393158,0.04620995195582504,1.0,10
mmlw_roberta_large,en,situation,sadness,shuffled_emotion,0.8389062404632568,0.05150320185348387,1.0,10
mmlw_roberta_large,pl,food,anger,emotion,0.9242869317531586,0.020804625039454523,1.0,10
mmlw_roberta_large,pl,food,anger,identity,0.9610414206981659,0.010565536504145689,1.0,10
mmlw_roberta_large,pl,food,anger,random,0.7015943765640259,0.012101846595760421,1.0,10
mmlw_roberta_large,pl,food,anger,shuffled_emotion,0.8933975875377655,0.02589113231515508,1.0,10
mmlw_roberta_large,pl,food,disgust,emotion,0.8903629839420318,0.032878039870411144,1.0,10
mmlw_roberta_large,pl,food,disgust,identity,0.9610414206981659,0.00740962009876967,1.0,10
mmlw_roberta_large,pl,food,disgust,random,0.6777516305446625,-0.0035193807445466295,1.0,10
mmlw_roberta_large,pl,food,disgust,shuffled_emotion,0.9031006872653962,0.007726500276476152,1.0,10
mmlw_roberta_large,pl,food,joy,emotion,0.9031006872653962,0.00440949602052571,1.0,10
mmlw_roberta_large,pl,food,joy,identity,0.9610414206981659,0.0005175686441362196,1.0,10
mmlw_roberta_large,pl,food,joy,random,0.6918727457523346,0.0010693552671000397,1.0,10
mmlw_roberta_large,pl,food,joy,shuffled_emotion,0.9242869317531586,0.00575394323095681,1.0,10
mmlw_roberta_large,pl,food,sadness,emotion,0.8933975875377655,0.02852164740907024,1.0,10
mmlw_roberta_large,pl,food,sadness,identity,0.9610414206981659,0.012396724254358529,1.0,10
mmlw_roberta_large,pl,food,sadness,random,0.6566691160202026,0.006714586180169099,1.0,10
mmlw_roberta_large,pl,food,sadness,shuffled_emotion,0.8903629839420318,0.03510661298641929,1.0,10
mmlw_roberta_large,pl,object,anger,emotion,0.9213621020317078,0.0167771318927407,1.0,10
mmlw_roberta_large,pl,object,anger,identity,0.958031952381134,0.0061448149383068005,1.0,10
mmlw_roberta_large,pl,object,anger,random,0.6882737517356873,0.00646225167438387,1.0,10
mmlw_roberta_large,pl,object,anger,shuffled_emotion,0.8896794438362121,0.014815434440970401,1.0,10
mmlw_roberta_large,pl,object,disgust,emotion,0.886810165643692,0.02134141530841587,1.0,10
mmlw_roberta_large,pl,object,disgust,identity,0.958031952381134,0.007749819941818709,1.0,10
mmlw_roberta_large,pl,object,disgust,random,0.6932897925376892,0.0025187788764015,1.0,10
mmlw_roberta_large,pl,object,disgust,shuffled_emotion,0.9052265405654907,0.01008623340167104,1.0,10
mmlw_roberta_large,pl,object,joy,emotion,0.9052265405654907,0.02432930413633579,1.0,10
mmlw_roberta_large,pl,object,joy,identity,0.958031952381134,0.01435723183676596,1.0,10
mmlw_roberta_large,pl,object,joy,random,0.684718930721283,0.01844538860023017,1.0,10
mmlw_roberta_large,pl,object,joy,shuffled_emotion,0.9213621020317078,0.01891599232330913,1.0,10
mmlw_roberta_large,pl,object,sadness,emotion,0.8896794438362121,0.01744035461451858,1.0,10
mmlw_roberta_large,pl,object,sadness,identity,0.958031952381134,0.0082517865812406,1.0,10
mmlw_roberta_large,pl,object,sadness,random,0.6685269057750702,0.00908852787688375,1.0,10
mmlw_roberta_large,pl,object,sadness,shuffled_emotion,0.886810165643692,0.01838229382410645,1.0,10
mmlw_roberta_large,pl,person,anger,emotion,0.9066011607646942,0.02777595359366384,1.0,10
mmlw_roberta_large,pl,person,anger,identity,0.9432059347629547,-0.00035253840032965984,1.0,10
mmlw_roberta_large,pl,person,anger,random,0.6686560630798339,0.01208008064422755,1.0,10
mmlw_roberta_large,pl,person,anger,shuffled_emotion,0.877977979183197,0.03413931096438314,1.0,10
mmlw_roberta_large,pl,person,disgust,emotion,0.8755298137664795,0.05714130117557938,1.0,10
mmlw_roberta_large,pl,person,disgust,identity,0.9432059347629547,-0.00215267171151938,1.0,10
mmlw_roberta_large,pl,person,disgust,random,0.6571277797222137,0.0036515853833407005,1.0,10
mmlw_roberta_large,pl,person,disgust,shuffled_emotion,0.8922172307968139,0.011466675298288428,1.0,10
mmlw_roberta_large,pl,person,joy,emotion,0.8922172307968139,0.03081524982117113,1.0,10
mmlw_roberta_large,pl,person,joy,identity,0.9432059347629547,0.00664644665084777,1.0,10
mmlw_roberta_large,pl,person,joy,random,0.6807072639465332,0.00468085501343012,1.0,10
mmlw_roberta_large,pl,person,joy,shuffled_emotion,0.9066011607646942,0.032384566636756026,1.0,10
mmlw_roberta_large,pl,person,sadness,emotion,0.877977979183197,0.04201797260902819,1.0,10
mmlw_roberta_large,pl,person,sadness,identity,0.9432059347629547,-0.00148608763702214,1.0,10
mmlw_roberta_large,pl,person,sadness,random,0.6691561698913574,-0.0022214599419385,1.0,10
mmlw_roberta_large,pl,person,sadness,shuffled_emotion,0.8755298137664795,0.047750496258959135,1.0,10
