model,language,category,emotion,emotion_strategy,neutral_strategy,projection_emotion,projection_identity,projection_random,projection_shuffled_emotion,delta_emotion_minus_identity,delta_emotion_minus_random,delta_emotion_minus_shuffled
mmlw_roberta_large,en,situation,sadness,centroid_phrases,neutral_centroid,0.05296143358573313,0.04925774475559588,0.04620995195582504,0.05150320185348387,0.003703688830137254,0.006751481629908088,0.0014582317322492586
mmlw_roberta_large,pl,food,anger,centroid_phrases,neutral_centroid,0.020804625039454523,0.010565536504145689,0.012101846595760421,0.02589113231515508,0.010239088535308834,0.008702778443694102,-0.005086507275700557
mmlw_roberta_large,pl,food,disgust,centroid_phrases,neutral_centroid,0.032878039870411144,0.00740962009876967,-0.0035193807445466295,0.007726500276476152,0.025468419771641472,0.03639742061495777,0.025151539593934992
mmlw_roberta_large,pl,food,joy,centroid_phrases,neutral_centroid,0.00440949602052571,0.0005175686441362196,0.0010693552671000397,0.00575394323095681,0.0038919273763894906,0.0033401407534256705,-0.0013444472104311
mmlw_roberta_large,pl,food,sadness,centroid_phrases,neutral_centroid,0.02852164740907024,0.012396724254358529,0.006714586180169099,0.03510661298641929,0.01612492315471171,0.02180706122890114,-0.006584965577349049
mmlw_roberta_large,pl,object,anger,centroid_phrases,neutral_centroid,0.0167771318927407,0.0061448149383068005,0.00646225167438387,0.014815434440970401,0.010632316954433901,0.010314880218356831,0.0019616974517703
mmlw_roberta_large,pl,object,disgust,centroid_phrases,neutral_centroid,0.02134141530841587,0.007749819941818709,0.0025187788764015,0.01008623340167104,0.013591595366597164,0.018822636432014372,0.011255181906744832
mmlw_roberta_large,pl,object,joy,centroid_phrases,neutral_centroid,0.02432930413633579,0.01435723183676596,0.01844538860023017,0.01891599232330913,0.00997207229956983,0.005883915536105618,0.00541331181302666
mmlw_roberta_large,pl,object,sadness,centroid_phrases,neutral_centroid,0.01744035461451858,0.0082517865812406,0.00908852787688375,0.01838229382410645,0.00918856803327798,0.00835182673763483,-0.0009419392095878706
mmlw_roberta_large,pl,person,anger,centroid_phrases,neutral_centroid,0.02777595359366384,-0.00035253840032965984,0.01208008064422755,0.03413931096438314,0.0281284919939935,0.01569587294943629,-0.0063633573707193025
mmlw_roberta_large,pl,person,disgust,centroid_phrases,neutral_centroid,0.05714130117557938,-0.00215267171151938,0.0036515853833407005,0.011466675298288428,0.05929397288709876,0.053489715792238685,0.04567462587729096
mmlw_roberta_large,pl,person,joy,centroid_phrases,neutral_centroid,0.03081524982117113,0.00664644665084777,0.00468085501343012,0.032384566636756026,0.024168803170323362,0.02613439480774101,-0.001569316815584896
mmlw_roberta_large,pl,person,sadness,centroid_phrases,neutral_centroid,0.04201797260902819,-0.00148608763702214,-0.0022214599419385,0.047750496258959135,0.04350406024605033,0.04423943255096669,-0.005732523649930946
mmlw_roberta_large,pl,place,anger,centroid_phrases,neutral_centroid,-0.00656702383421359,-0.008792095864191619,-0.011809201305732089,-0.00396665991283951,0.0022250720299780294,0.005242177471518499,-0.00260036392137408
mmlw_roberta_large,pl,place,disgust,centroid_phrases,neutral_centroid,-0.0047217270825058,-0.010687508014962049,-0.014851526962593158,-0.01124054039828476,0.005965780932456249,0.010129799880087359,0.0065188133157789594
mmlw_roberta_large,pl,place,joy,centroid_phrases,neutral_centroid,0.006704474519938219,-0.00407853624783456,-0.00223615365102888,-0.00565789202228188,0.010783010767772779,0.008940628170967099,0.012362366542220098
mmlw_roberta_large,pl,place,sadness,centroid_phrases,neutral_centroid,-0.01128005045466123,-0.0150340867694467,-0.0119289968628436,-0.011280050454661229,0.003754036314785469,0.000648946408182369,-1.734723475976807e-18
mmlw_roberta_large,pl,situation,anger,centroid_phrases,neutral_centroid,0.04108762834221119,0.04108762834221119,0.040934483520686585,0.04454547483474011,0.0,0.00015314482152460618,-0.003457846492528921
mmlw_roberta_large,pl,situation,disgust,centroid_phrases,neutral_centroid,0.06400119587779038,0.055964481085538795,0.04837580621242517,0.03964874669909471,0.008036714792251584,0.01562538966536521,0.024352449178695668
mmlw_roberta_large,pl,situation,joy,centroid_phrases,neutral_centroid,0.04671302339993414,0.02491419403813775,0.024215369625017,0.02491419403813775,0.02179882936179639,0.02249765377491714,0.02179882936179639
mmlw_roberta_large,pl,situation,sadness,centroid_phrases,neutral_centroid,0.04440664858557278,0.03969254032708698,0.02470466229133301,0.04719920139759772,0.004714108258485797,0.01970198629423977,-0.002792552812024944
mmlw_roberta_large,zh,food,anger,centroid_phrases,neutral_centroid,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mmlw_roberta_large,zh,food,disgust,centroid_phrases,neutral_centroid,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mmlw_roberta_large,zh,food,joy,centroid_phrases,neutral_centroid,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mmlw_roberta_large,zh,food,sadness,centroid_phrases,neutral_centroid,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mmlw_roberta_large,zh,object,anger,centroid_phrases,neutral_centroid,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mmlw_roberta_large,zh,object,disgust,centroid_phrases,neutral_centroid,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mmlw_roberta_large,zh,object,joy,centroid_phrases,neutral_centroid,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mmlw_roberta_large,zh,object,sadness,centroid_phrases,neutral_centroid,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mmlw_roberta_large,zh,person,anger,centroid_phrases,neutral_centroid,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mmlw_roberta_large,zh,person,disgust,centroid_phrases,neutral_centroid,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mmlw_roberta_large,zh,person,joy,centroid_phrases,neutral_centroid,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mmlw_roberta_large,zh,person,sadness,centroid_phrases,neutral_centroid,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mmlw_roberta_large,zh,place,anger,centroid_phrases,neutral_centroid,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mmlw_roberta_large,zh,place,disgust,centroid_phrases,neutral_centroid,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mmlw_roberta_large,zh,place,joy,centroid_phrases,neutral_centroid,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mmlw_roberta_large,zh,place,sadness,centroid_phrases,neutral_centroid,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mmlw_roberta_large,zh,situation,anger,centroid_phrases,neutral_centroid,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mmlw_roberta_large,zh,situation,disgust,centroid_phrases,neutral_centroid,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mmlw_roberta_large,zh,situation,joy,centroid_phrases,neutral_centroid,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mmlw_roberta_large,zh,situation,sadness,centroid_phrases,neutral_centroid,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qwen3_embedding_8b,en,food,anger,centroid_phrases,neutral_centroid,-0.008242538711056081,-0.02123323753476139,-0.02123323753476139,-0.0165390578564256,0.012990698823705309,0.012990698823705309,0.008296519145369519
qwen3_embedding_8b,en,food,disgust,centroid_phrases,neutral_centroid,0.0534851639997214,-0.0099046104121953,0.00507554705254736,-0.01293038357980546,0.0633897744119167,0.048409616947174036,0.06641554757952686
qwen3_embedding_8b,en,food,joy,centroid_phrases,neutral_centroid,0.003634026763029411,-0.0027528770966455196,-0.00275287709664552,0.00012923383619637004,0.006386903859674931,0.006386903859674931,0.0035047929268330414
qwen3_embedding_8b,en,food,sadness,centroid_phrases,neutral_centroid,0.02426048638299107,0.007643221039325021,0.007643221039325019,0.035912534315139036,0.01661726534366605,0.016617265343666053,-0.011652047932147965
qwen3_embedding_8b,en,object,anger,centroid_phrases,neutral_centroid,0.11412429437041276,0.06808028593659396,0.0676914662122726,0.11000386700034137,0.0460440084338188,0.04643282815814016,0.004120427370071386
qwen3_embedding_8b,en,object,disgust,centroid_phrases,neutral_centroid,0.11658275388181205,0.05013253851793702,0.05013253851793702,0.07311074323952194,0.06645021536387503,0.06645021536387503,0.043472010642290115
qwen3_embedding_8b,en,object,joy,centroid_phrases,neutral_centroid,0.09143994729965922,0.06490118391811844,0.06255440227687356,0.08077674712985751,0.026538763381540778,0.02888554502278566,0.010663200169801712
qwen3_embedding_8b,en,object,sadness,centroid_phrases,neutral_centroid,0.13816664889454838,0.0859401766210794,0.08392131440341469,0.12828831635415552,0.05222647227346898,0.054245334491133695,0.009878332540392859
qwen3_embedding_8b,en,person,anger,centroid_phrases,neutral_centroid,0.17112584793940183,0.01714904662221668,0.018222666997462493,0.052630947064608316,0.15397680131718516,0.15290318094193933,0.11849490087479352
qwen3_embedding_8b,en,person,disgust,centroid_phrases,neutral_centroid,0.12164740683510895,0.01794408746063707,0.01537938751280305,0.03955515809357163,0.10370331937447189,0.10626801932230591,0.08209224874153732
qwen3_embedding_8b,en,person,joy,centroid_phrases,neutral_centroid,0.06527930311858651,-0.01318230647593736,-0.0025935282930731815,0.05586855541914698,0.07846160959452388,0.0678728314116597,0.009410747699439531
qwen3_embedding_8b,en,person,sadness,centroid_phrases,neutral_centroid,0.091267628967762,0.0010101122781634505,-0.0002808987163007197,0.08021042235195634,0.09025751668959855,0.09154852768406271,0.011057206615805656
qwen3_embedding_8b,en,place,anger,centroid_phrases,neutral_centroid,0.0865544933825731,0.04707326125353573,0.04835247974842784,0.067003583535552,0.03948123212903736,0.03820201363414526,0.019550909847021097
qwen3_embedding_8b,en,place,disgust,centroid_phrases,neutral_centroid,0.11002256311476226,0.04848278262652454,0.047105234349146465,0.053524592332541907,0.061539780488237716,0.06291732876561579,0.05649797078222035
qwen3_embedding_8b,en,place,joy,centroid_phrases,neutral_centroid,0.05087221702560779,0.04293699970003215,0.03921131303068248,0.04465011171996588,0.007935217325575644,0.011660903994925309,0.006222105305641913
qwen3_embedding_8b,en,place,sadness,centroid_phrases,neutral_centroid,0.10676837945356961,0.04954974697902795,0.06179882669821378,0.10707801952958104,0.05721863247454166,0.04496955275535583,-0.0003096400760114332
qwen3_embedding_8b,en,situation,anger,centroid_phrases,neutral_centroid,0.04780952818691727,0.022775182127952567,0.00675916187465192,0.05874211788177486,0.025034346058964704,0.04105036631226535,-0.010932589694857588
qwen3_embedding_8b,en,situation,disgust,centroid_phrases,neutral_centroid,0.10629439316689963,0.03147083297371863,0.031470832973718624,0.04826480420306324,0.07482356019318101,0.07482356019318101,0.05802958896383639
qwen3_embedding_8b,en,situation,joy,centroid_phrases,neutral_centroid,0.121708192769438,0.04093532050028442,0.04093532050028442,0.0378056210465729,0.08077287226915358,0.08077287226915358,0.08390257172286511
qwen3_embedding_8b,en,situation,sadness,centroid_phrases,neutral_centroid,0.07915877047926181,0.009369784034788598,0.009369784034788598,0.07401637304574246,0.06978898644447322,0.06978898644447322,0.005142397433519352
qwen3_embedding_8b,pl,food,anger,centroid_phrases,neutral_centroid,-0.02640991788357492,-0.029428753443062273,-0.029428753443062273,-0.02560122441500421,0.0030188355594873532,0.0030188355594873532,-0.0008086934685707092
qwen3_embedding_8b,pl,food,disgust,centroid_phrases,neutral_centroid,-0.012160101952031238,-0.025811237143352612,-0.025811237143352605,-0.02103915368206796,0.013651135191321374,0.013651135191321367,0.008879051730036721
qwen3_embedding_8b,pl,food,joy,centroid_phrases,neutral_centroid,-0.00317009771242738,-0.01128933997824787,-0.01128933997824787,-0.01178998621180653,0.008119242265820491,0.008119242265820491,0.00861988849937915
qwen3_embedding_8b,pl,food,sadness,centroid_phrases,neutral_centroid,-0.0005449255462735899,-0.00753526161424813,-0.005439387401565901,0.0015587317291647198,0.006990336067974541,0.004894461855292311,-0.0021036572754383094
qwen3_embedding_8b,pl,object,anger,centroid_phrases,neutral_centroid,0.06168672814965244,0.03247505631297822,0.03659765366464849,0.053978623449802365,0.029211671836674218,0.02508907448500395,0.007708104699850074
qwen3_embedding_8b,pl,object,disgust,centroid_phrases,neutral_centroid,0.0764032498002052,0.03205309705808755,0.0353455536998808,0.04260111572220917,0.04435015274211765,0.0410576961003244,0.03380213407799603
qwen3_embedding_8b,pl,object,joy,centroid_phrases,neutral_centroid,0.05850191297940906,0.03863676055334504,0.043042527278885204,0.04885705052874977,0.019865152426064014,0.015459385700523853,0.009644862450659285
qwen3_embedding_8b,pl,object,sadness,centroid_phrases,neutral_centroid,0.056797616463154524,0.03950532646849749,0.04230250986292955,0.06723112752661106,0.017292289994657033,0.014495106600224975,-0.010433511063456538
qwen3_embedding_8b,pl,person,anger,centroid_phrases,neutral_centroid,0.07663369895890351,0.01884009081404655,0.01991638678591697,0.04549776006024328,0.05779360814485696,0.05671731217298654,0.03113593889866023
qwen3_embedding_8b,pl,person,disgust,centroid_phrases,neutral_centroid,0.06520882272161539,0.008774057636037459,0.0074218577239662294,0.02150335484184323,0.05643476508557793,0.05778696499764916,0.04370546787977216
qwen3_embedding_8b,pl,person,joy,centroid_phrases,neutral_centroid,0.01592672388069329,-0.009731616685166951,-0.0017269963864237111,0.01539883245714006,0.025658340565860242,0.017653720267117,0.0005278914235532298
qwen3_embedding_8b,pl,person,sadness,centroid_phrases,neutral_centroid,0.05245855522807685,0.002128137997351569,0.00587095876689999,0.04160618341993536,0.05033041723072528,0.04658759646117686,0.01085237180814149
qwen3_embedding_8b,pl,place,anger,centroid_phrases,neutral_centroid,0.02490582745522257,0.0053854746744036504,0.0053854746744036504,0.030024605616927103,0.01952035278081892,0.01952035278081892,-0.005118778161704533
qwen3_embedding_8b,pl,place,disgust,centroid_phrases,neutral_centroid,0.036033210065215794,0.00742003181949257,-0.0008366200141608701,0.02614683574065562,0.028613178245723223,0.036869830079376664,0.009886374324560174
qwen3_embedding_8b,pl,place,joy,centroid_phrases,neutral_centroid,0.04029345465824004,9.06756613403975e-06,0.007221848797053098,0.02245857270900157,0.040284387092106,0.03307160586118694,0.01783488194923847
qwen3_embedding_8b,pl,place,sadness,centroid_phrases,neutral_centroid,0.06254144588019694,0.01645403772126883,0.00840143344830723,0.03760366353671995,0.04608740815892812,0.05414001243188971,0.024937782343476995
qwen3_embedding_8b,pl,situation,anger,centroid_phrases,neutral_centroid,0.01823469549417496,0.00025200210511686983,0.0009059594944119717,0.012626919057220243,0.01798269338905809,0.01732873599976299,0.005607776436954717
qwen3_embedding_8b,pl,situation,disgust,centroid_phrases,neutral_centroid,0.0560792622156441,0.02673570942133664,0.0289313974790275,0.025373206194490183,0.02934355279430746,0.0271478647366166,0.030706056021153914
qwen3_embedding_8b,pl,situation,joy,centroid_phrases,neutral_centroid,0.04001103253103793,0.012461569858714949,0.0092593271750957,0.01941362251527609,0.027549462672322982,0.03075170535594223,0.02059741001576184
qwen3_embedding_8b,pl,situation,sadness,centroid_phrases,neutral_centroid,-0.0019413590431213406,-0.01926381550729272,-0.02257386185228822,-0.00145607069134712,0.01732245646417138,0.02063250280916688,-0.0004852883517742206
qwen3_embedding_8b,zh,food,anger,centroid_phrases,neutral_centroid,0.02509810742922127,0.003556948853656661,-0.0002676239702850393,0.02071994375437498,0.02154115857556461,0.02536573139950631,0.004378163674846291
qwen3_embedding_8b,zh,food,disgust,centroid_phrases,neutral_centroid,0.05008218674920497,0.0029823895078152623,-0.003321244614198788,0.012141030747443451,0.047099797241389706,0.05340343136340376,0.03794115600176152
qwen3_embedding_8b,zh,food,joy,centroid_phrases,neutral_centroid,0.021349872788414347,-0.00471025900915264,-0.00990718724206088,0.010303976945579049,0.026060131797566985,0.03125706003047522,0.011045895842835298
qwen3_embedding_8b,zh,food,sadness,centroid_phrases,neutral_centroid,0.04338749200105668,0.00967537518590692,0.00887216851115229,0.04350424893200398,0.03371211681514976,0.034515323489904395,-0.000116756930947301
qwen3_embedding_8b,zh,object,anger,centroid_phrases,neutral_centroid,0.07029721606522796,0.04167203623801467,0.04005503971129653,0.06416518371552225,0.028625179827213285,0.03024217635393143,0.006132032349705704
qwen3_embedding_8b,zh,object,disgust,centroid_phrases,neutral_centroid,0.08263959204778074,0.03544353228062389,0.035964239947497825,0.04165770513936875,0.047196059767156844,0.04667535210028291,0.04098188690841199
qwen3_embedding_8b,zh,object,joy,centroid_phrases,neutral_centroid,0.06462530549615617,0.056736789084970894,0.05372546445578332,0.07310976777225728,0.007888516411185272,0.010899841040372844,-0.008484462276101112
qwen3_embedding_8b,zh,object,sadness,centroid_phrases,neutral_centroid,0.07471709912642835,0.05150749040767547,0.053534210752695766,0.08133918708190319,0.023209608718752876,0.021182888373732583,-0.006622087955474837
qwen3_embedding_8b,zh,person,anger,centroid_phrases,neutral_centroid,0.14256125930696723,0.03617068948224181,0.03937112372368568,0.07978487629443401,0.10639056982472542,0.10319013558328155,0.06277638301253322
qwen3_embedding_8b,zh,person,disgust,centroid_phrases,neutral_centroid,0.104509749636054,0.04361884146928781,0.04361884146928781,0.0603136640042066,0.06089090816676619,0.06089090816676619,0.0441960856318474
qwen3_embedding_8b,zh,person,joy,centroid_phrases,neutral_centroid,0.060129626840352966,0.02741555972024793,0.03192640123888845,0.07655375488102432,0.032714067120105036,0.028203225601464516,-0.01642412804067136
qwen3_embedding_8b,zh,person,sadness,centroid_phrases,neutral_centroid,0.12138651064597065,0.03487504641525442,0.0315796776209026,0.0743205384816974,0.08651146423071623,0.08980683302506806,0.04706597216427326
qwen3_embedding_8b,zh,place,anger,centroid_phrases,neutral_centroid,0.10778467506170268,0.08368681110441681,0.08368681110441681,0.11505692526698108,0.024097863957285873,0.024097863957285873,-0.007272250205278399
qwen3_embedding_8b,zh,place,disgust,centroid_phrases,neutral_centroid,0.11748089157044883,0.08526071459054943,0.0816559731960296,0.098386163637042,0.0322201769798994,0.03582491837441923,0.01909472793340683
qwen3_embedding_8b,zh,place,joy,centroid_phrases,neutral_centroid,0.11585216857492919,0.07241379078477617,0.07241379078477617,0.09086626060307021,0.04343837779015303,0.04343837779015303,0.024985907971858984
qwen3_embedding_8b,zh,place,sadness,centroid_phrases,neutral_centroid,0.12760092504322523,0.07676296345889562,0.0692320074886083,0.10547583140432829,0.05083796158432961,0.05836891755461693,0.022125093638896948
qwen3_embedding_8b,zh,situation,anger,centroid_phrases,neutral_centroid,0.1625937812030315,0.10171922203153368,0.11905723866075273,0.14140994027256962,0.060874559171497825,0.043536542542278775,0.021183840930461884
qwen3_embedding_8b,zh,situation,disgust,centroid_phrases,neutral_centroid,0.16984900087118143,0.10898987129330631,0.11153767108917234,0.13012881726026532,0.06085912957787512,0.05831132978200909,0.039720183610916115
qwen3_embedding_8b,zh,situation,joy,centroid_phrases,neutral_centroid,0.2097589127719402,0.12960166297852987,0.1225444104522466,0.17419514209032055,0.08015724979341032,0.0872145023196936,0.035563770681619644
qwen3_embedding_8b,zh,situation,sadness,centroid_phrases,neutral_centroid,0.16478180587291713,0.1194207455962896,0.13077634312212463,0.16674871295690533,0.045361060276627535,0.0340054627507925,-0.0019669070839881952
